time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
1969/12/31/21:22:37.550000,2937,1357,530000000,odom,base_link,0.00036967101640109654,-6.579562895248233e-08,0.0,0.0,0.0,-8.696529465344687e-05,0.9999999962185188,"(2.9389058593775834, 9.696439970937595e-11, 0.0, 0.0, 0.0, 2.1297635590118448e-07, 9.696439970938019e-11, 2.938906404239549, 0.0, 0.0, 0.0, 0.001205834915459739, 0.0, 0.0, 0.0006004998418338833, -1.56605021448273e-22, -6.322930599757676e-14, 0.0, 0.0, 0.0, -1.56605021448273e-22, 0.00030049963394674305, -1.0277414700164432e-31, 0.0, 0.0, 0.0, -6.322930599757676e-14, 1.027739706774917e-31, 0.00030049963394674305, 0.0, 2.1297635590118888e-07, 0.0012058349154597723, 0.0, 0.0, 0.0, 3.5250293188957755)",1.2654057360278697e-05,0.0,0.0,0.0,0.0,2.477413218876417e-07,"(0.0014134795953552326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014134795953552326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004004997378355408, 1.003649840106019e-30, -3.285504108773232e-22, 0.0, 0.0, 0.0, 1.003649840106019e-30, 0.000100498756192995, 5.797516039728909e-38, 0.0, 0.0, 0.0, -3.2855041087732324e-22, 6.847336677788056e-38, 0.000100498756192995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.550000,2938,1357,550000000,odom,base_link,0.0003699241281251648,-6.58396528260085e-08,0.0,0.0,0.0,-8.696656933164274e-05,0.9999999962184078,"(2.939905014819829, 9.707142563284764e-11, 0.0, 0.0, 0.0, 2.131315463011653e-07, 9.707142563285192e-11, 2.9399055602924102, 0.0, 0.0, 0.0, 0.0012067271701924037, 0.0, 0.0, 0.0006003331817108255, 1.067870564828938e-22, -4.213816385293622e-14, 0.0, 0.0, 0.0, 1.0678705648289378e-22, 0.00030033299721119014, -6.434775839071741e-32, 0.0, 0.0, 0.0, -4.213816385293622e-14, 6.434775839071741e-32, 0.00030033299721119014, 0.0, 2.1313154630116968e-07, 0.0012067271701924369, 0.0, 0.0, 0.0, 3.526229328829947)",1.2655769131685683e-05,0.0,0.0,0.0,0.0,-2.5342146576862636e-07,"(0.000641195603804481, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000641195603804481, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004003330893921464, -5.897382654468693e-38, -2.3761840134183455e-29, 0.0, 0.0, 0.0, -5.897382654468692e-38, 0.00010033223137781579, -4.9082580478737e-46, 0.0, 0.0, 0.0, -2.3761840134183458e-29, 4.290255251139493e-46, 0.00010033223137781579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995727005)"
1969/12/31/21:22:37.590000,2939,1357,570000000,odom,base_link,0.0003701772558609583,-6.588368020842948e-08,0.0,0.0,0.0,-8.696625456054131e-05,0.9999999962184353,"(2.940905983207659, 9.717854347710834e-11, 0.0, 0.0, 0.0, 2.1328681015711955e-07, 9.717854347711261e-11, 2.940906529291379, 0.0, 0.0, 0.0, 0.001207619832579739, 0.0, 0.0, 0.0006004998418050102, -7.99335570580606e-23, -6.324400305267909e-14, 0.0, 0.0, 0.0, -7.993355705806061e-23, 0.0003004996338314571, 9.257758574166532e-33, 0.0, 0.0, 0.0, -6.324400305267909e-14, -9.257923143375647e-33, 0.0003004996338314571, 0.0, 2.1328681015712395e-07, 0.001207619832579772, 0.0, 0.0, 0.0, 3.5274293388303457)",1.2657004830574782e-05,0.0,0.0,0.0,0.0,1.2644203820860274e-07,"(0.0011636196811753829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011636196811753829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004004997377706221, 8.360832048303873e-31, -3.284624622689047e-22, 0.0, 0.0, 0.0, 8.36083204830388e-31, 0.00010049875516934717, 5.353122080944698e-38, 0.0, 0.0, 0.0, -3.284624622689048e-22, 5.18603088572991e-38, 0.00010049875516934717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.590000,2940,1357,590000000,odom,base_link,0.0003704304083107292,-6.592771175647036e-08,0.0,0.0,0.0,-8.696815188386514e-05,0.9999999962182703,"(2.941907889243367, 9.728575024712203e-11, 0.0, 0.0, 0.0, 2.1344214154154262e-07, 9.728575024712627e-11, 2.9419084359387373, 0.0, 0.0, 0.0, 0.0012085128859071117, 0.0, 0.0, 0.0006004998418339193, 1.8664878674888107e-22, -6.32502014306749e-14, 0.0, 0.0, 0.0, 1.8664878674888107e-22, 0.0003004996339470317, -4.416091299697416e-31, 0.0, 0.0, 0.0, -6.325020143067492e-14, -3.4725179876115726e-31, 0.0003004996339470317, 0.0, 2.1344214154154702e-07, 0.0012085128859071449, 0.0, 0.0, 0.0, 3.528629348830745)",1.2658240529463881e-05,0.0,0.0,0.0,0.0,-2.9512238504810896e-07,"(0.0016990540384087443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016990540384087443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00040049973783566265, -4.183229081944012e-31, -3.286571373628749e-22, 0.0, 0.0, 0.0, -4.183229081944012e-31, 0.00010049875620060887, -2.6615989138248543e-38, 0.0, 0.0, 0.0, -3.28657137362875e-22, -2.6078332671929143e-38, 0.00010049875620060887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.610000,2941,1357,610000000,odom,base_link,0.00037068358247808363,-6.597174804802434e-08,0.0,0.0,0.0,-8.696802486614457e-05,0.9999999962182813,"(2.9429064897650234, 9.739304609742471e-11, 0.0, 0.0, 0.0, 2.1359754257098024e-07, 9.739304609742898e-11, 2.9429070370725485, 0.0, 0.0, 0.0, 0.0012094063200454826, 0.0, 0.0, 0.0006003331817108255, -4.806694040484022e-23, -4.215076226806078e-14, 0.0, 0.0, 0.0, -4.806694040484022e-23, 0.00030033299721119014, 2.017978512671638e-32, 0.0, 0.0, 0.0, -4.215076226806078e-14, -2.017978512671638e-32, 0.00030033299721119014, 0.0, 2.1359754257098466e-07, 0.0012094063200455158, 0.0, 0.0, 0.0, 3.5298293587649168)",1.265955309399002e-05,0.0,0.0,0.0,0.0,1.1403602202444086e-07,"(0.0006476991398382027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006476991398382027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004003330893921464, 6.892583451321946e-38, -2.3769008771415414e-29, 0.0, 0.0, 0.0, 6.892583451321946e-38, 0.00010033223137781579, 6.8811209022130875e-46, 0.0, 0.0, 0.0, -2.3769008771415409e-29, -5.861986874171592e-46, 0.00010033223137781579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995727005)"
1969/12/31/21:22:37.630000,2942,1357,630000000,odom,base_link,0.00037093679810930004,-6.601579133786737e-08,0.0,0.0,0.0,-8.696815522862264e-05,0.99999999621827,"(2.9439069048475295, 9.750043415112407e-11, 0.0, 0.0, 0.0, 2.1375301560632415e-07, 9.750043415112829e-11, 2.9439074527677405, 0.0, 0.0, 0.0, 0.0012103001724980186, 0.0, 0.0, 0.0006003332741363335, 2.3360966964200778e-23, -4.218514276079962e-14, 0.0, 0.0, 0.0, 2.3360966964200778e-23, 0.00030033318165820157, 1.752369232045882e-32, 0.0, 0.0, 0.0, -4.218514276079962e-14, -1.7523659259680204e-32, 0.00030033318165820157, 0.0, 2.137530156063286e-07, 0.0012103001724980517, 0.0, 0.0, 0.0, 3.531029368765329)",1.2661119523231984e-05,0.0,0.0,0.0,0.0,-5.5393107343350486e-08,"(0.0007332370513651117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007332370513651117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00040033322787805475, -1.675047772520303e-31, -1.4623979926936826e-22, 0.0, 0.0, 0.0, -1.6750477725203021e-31, 0.0001003327796179643, -1.0557836185864266e-38, 0.0, 0.0, 0.0, -1.4623979926936829e-22, -1.0587006719019972e-38, 0.0001003327796179643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099996183405)"
1969/12/31/21:22:37.670000,2943,1357,650000000,odom,base_link,0.00037119003290361725,-6.605983841375282e-08,0.0,0.0,0.0,-8.697201951372701e-05,0.9999999962179339,"(2.944908034262883, 9.760791342327002e-11, 0.0, 0.0, 0.0, 2.1390856033964574e-07, 9.760791342327424e-11, 2.944908582796301, 0.0, 0.0, 0.0, 0.0012111944279675115, 0.0, 0.0, 0.0006004998418050263, 3.1431882187418333e-22, -6.327075734802886e-14, 0.0, 0.0, 0.0, 3.143188218741834e-22, 0.0003004996338315856, -1.2003525298591264e-31, 0.0, 0.0, 0.0, -6.327075734802887e-14, 1.2003501788704248e-31, 0.0003004996338315856, 0.0, 2.1390856033965019e-07, 0.0012111944279675447, 0.0, 0.0, 0.0, 3.5322293787657286)",1.266236029158328e-05,0.0,0.0,0.0,0.0,-4.967721755497397e-07,"(0.0012579548109063077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012579548109063077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004004997377706763, 1.828297532891973e-31, -3.2860055662921823e-22, 0.0, 0.0, 0.0, 1.8282975328919743e-31, 0.00010049875517274514, 1.1659754384861705e-38, 0.0, 0.0, 0.0, -3.286005566292184e-22, 1.1395335551385096e-38, 0.00010049875517274514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.670000,2944,1357,670000000,odom,base_link,0.0003714432939062695,-6.610389226576436e-08,0.0,0.0,0.0,-8.697678174176812e-05,0.9999999962175197,"(2.945907780054401, 9.771548442167551e-11, 0.0, 0.0, 0.0, 2.1406418058093278e-07, 9.771548442167979e-11, 2.9459083292015373, 0.0, 0.0, 0.0, 0.001212089072509496, 0.0, 0.0, 0.0006003331818643033, 1.9854606196019742e-22, -4.216461017591798e-14, 0.0, 0.0, 0.0, 1.9854606196019744e-22, 0.0003003329978219526, -1.7681569109626924e-31, 0.0, 0.0, 0.0, -4.216461017591798e-14, 1.7681569109626924e-31, 0.0003003329978219526, 0.0, 2.1406418058093722e-07, 0.0012120890725095294, 0.0, 0.0, 0.0, 3.5334293887329036)",1.2663678556974853e-05,0.0,0.0,0.0,0.0,-4.708822883866634e-07,"(0.0007064108458025403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007064108458025403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004003330897366635, 9.253263871224795e-37, -1.8709301289634533e-28, 0.0, 0.0, 0.0, 9.253263871224798e-37, 0.00010033223673539186, -1.3985899382900701e-44, 0.0, 0.0, 0.0, -1.8709301289634537e-28, 1.7092983774218543e-44, 0.00010033223673539186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995727829)"
1969/12/31/21:22:37.710000,2945,1357,690000000,odom,base_link,0.0003716965798909505,-6.614795260341336e-08,0.0,0.0,0.0,-8.697842513571246e-05,0.9999999962173768,"(2.9469089004628493, 9.782314836651009e-11, 0.0, 0.0, 0.0, 2.1421987789161525e-07, 9.782314836651433e-11, 2.9469094502242226, 0.0, 0.0, 0.0, 0.0012129841166404465, 0.0, 0.0, 0.0006004998418050102, 3.9399107136652273e-23, -6.328354813713267e-14, 0.0, 0.0, 0.0, 3.9399107136652273e-23, 0.00030049963383145756, 2.113818316560381e-32, 0.0, 0.0, 0.0, -6.328354813713268e-14, -2.113860046609835e-32, 0.00030049963383145756, 0.0, 2.1421987789161973e-07, 0.00121298411664048, 0.0, 0.0, 0.0, 3.5346293987333026)",1.266492029437651e-05,0.0,0.0,0.0,0.0,-6.215979182886568e-08,"(0.0012304451171702077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012304451171702077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004004997377706222, 1.5544969001107903e-30, -3.2866774989573174e-22, 0.0, 0.0, 0.0, 1.5544969001107902e-30, 0.00010049875516938037, 9.578193397631587e-38, 0.0, 0.0, 0.0, -3.286677498957317e-22, 1.0031573932672721e-37, 0.00010049875516938037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.710000,2946,1357,710000000,odom,base_link,0.00037194988894142167,-6.619201752500309e-08,0.0,0.0,0.0,-8.697902913337107e-05,0.9999999962173243,"(2.9479086552282783, 9.7930901680257e-11, 0.0, 0.0, 0.0, 2.1437564424226108e-07, 9.793090168026117e-11, 2.9479092056043976, 0.0, 0.0, 0.0, 0.001213879546042188, 0.0, 0.0, 0.0006003331818643033, 2.5466693483462136e-23, -4.2172916338920025e-14, 0.0, 0.0, 0.0, 2.5466693483462133e-23, 0.0003003329978219526, 1.177294018898072e-32, 0.0, 0.0, 0.0, -4.2172916338920025e-14, -1.177294018898072e-32, 0.0003003329978219526, 0.0, 2.1437564424226555e-07, 0.0012138795460422214, 0.0, 0.0, 0.0, 3.5358294087004776)",1.2666173199553077e-05,0.0,0.0,0.0,0.0,-6.038625956750263e-08,"(0.0007047063880817298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007047063880817298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004003330897366635, 1.1375858511750217e-37, -1.8713015103651956e-28, 0.0, 0.0, 0.0, 1.1375858511750212e-37, 0.00010033223673539186, 7.760325871586794e-46, 0.0, 0.0, 0.0, -1.8713015103651959e-28, -1.952780850675456e-46, 0.00010033223673539186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995727829)"
1969/12/31/21:22:37.750000,2947,1357,730000000,odom,base_link,0.000372203224820503,-6.623608744410736e-08,0.0,0.0,0.0,-8.697992308874403e-05,0.9999999962172464,"(2.948909774435328, 9.803874577335374e-11, 0.0, 0.0, 0.0, 2.1453148117981864e-07, 9.803874577335787e-11, 2.9489103254267124, 0.0, 0.0, 0.0, 0.0012147753744976163, 0.0, 0.0, 0.0006004998418050102, 6.271227731774262e-23, -6.329601414999697e-14, 0.0, 0.0, 0.0, 6.271227731774259e-23, 0.00030049963383145756, 5.353756400851873e-32, 0.0, 0.0, 0.0, -6.329601414999697e-14, -5.353764923185917e-32, 0.00030049963383145756, 0.0, 2.145314811798231e-07, 0.0012147753744976497, 0.0, 0.0, 0.0, 3.5370294187008766)",1.2667415091922034e-05,0.0,0.0,0.0,0.0,-9.906516817168531e-08,"(0.0012286975325474553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012286975325474553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004004997377706222, 1.993889919651025e-31, -3.287324942123264e-22, 0.0, 0.0, 0.0, 1.993889919651023e-31, 0.00010049875516938037, 1.2616413670822925e-38, 0.0, 0.0, 0.0, -3.287324942123262e-22, 1.2541818794680754e-38, 0.00010049875516938037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.750000,2948,1357,750000000,odom,base_link,0.0003724565855374313,-6.62801620967873e-08,0.0,0.0,0.0,-8.698014810073092e-05,0.9999999962172269,"(2.949911885593383, 9.814667992486938e-11, 0.0, 0.0, 0.0, 2.1468738774592744e-07, 9.81466799248735e-11, 2.9499124372005476, 0.0, 0.0, 0.0, 0.0012156715948182795, 0.0, 0.0, 0.0006004998418339193, -1.8984879311468264e-24, -6.330224349549696e-14, 0.0, 0.0, 0.0, -1.8984879311468257e-24, 0.0003004996339470317, -2.2820335601768665e-33, 0.0, 0.0, 0.0, -6.330224349549696e-14, 2.2819522857627667e-33, 0.0003004996339470317, 0.0, 2.146873877459319e-07, 0.0012156715948183129, 0.0, 0.0, 0.0, 3.538229428701276)",1.2668656984290992e-05,0.0,0.0,0.0,0.0,3.0197840885896346e-09,"(0.0017657180201697347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017657180201697347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00040049973783566265, 3.280214023526958e-31, -3.2892748810318205e-22, 0.0, 0.0, 0.0, 3.2802140235269574e-31, 0.00010049875620060887, 2.1011046707598126e-38, 0.0, 0.0, 0.0, -3.2892748810318205e-22, 2.0356661167096412e-38, 0.00010049875620060887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.800000,2949,1357,770000000,odom,base_link,0.00037270992529254873,-6.632423326264603e-08,0.0,0.0,0.0,-8.698143742585042e-05,0.9999999962171148,"(2.950910643471421, 9.825469721514845e-11, 0.0, 0.0, 0.0, 2.148433534385689e-07, 9.825469721515248e-11, 2.950911195694842, 0.0, 0.0, 0.0, 0.0012165681517857568, 0.0, 0.0, 0.0006004996339648284, 1.1014033978953621e-22, -6.323888914159173e-14, 0.0, 0.0, 0.0, 1.1014033978953621e-22, 0.00030049921918607535, -3.0803259164866903e-32, 0.0, 0.0, 0.0, -6.323888914159173e-14, 3.0803259164866903e-32, 0.00030049921918607535, 0.0, 2.1484335343857338e-07, 0.0012165681517857902, 0.0, 0.0, 0.0, 3.5394294386354472)",1.2669112998774793e-05,0.0,0.0,0.0,0.0,-1.7416552733524882e-07,"(0.0009056931633806952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009056931633806952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00040049942639219435, -2.978357394005335e-39, -5.33674872093146e-29, 0.0, 0.0, 0.0, -2.978357394005335e-39, 0.00010049752469171817, -1.504867828806287e-47, 0.0, 0.0, 0.0, -5.336748720931462e-29, 3.504106890020535e-47, 0.00010049752469171817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995730336)"
1969/12/31/21:22:37.800000,2950,1357,790000000,odom,base_link,0.00037296331987180247,-6.636831470059981e-08,0.0,0.0,0.0,-8.698279202865164e-05,0.999999996216997,"(2.95191220920338, 9.836280496689166e-11, 0.0, 0.0, 0.0, 2.1499938980279084e-07, 9.836280496689576e-11, 2.951912762043573, 0.0, 0.0, 0.0, 0.0012174651000406472, 0.0, 0.0, 0.0006004998418338833, 7.761579994321356e-23, -6.331069176957247e-14, 0.0, 0.0, 0.0, 7.761579994321355e-23, 0.00030049963394674305, 5.412568440338626e-32, 0.0, 0.0, 0.0, -6.331069176957247e-14, -5.412588717616178e-32, 0.00030049963394674305, 0.0, 2.1499938980279531e-07, 0.0012174651000406806, 0.0, 0.0, 0.0, 3.540629448635846)",1.2670345310050148e-05,0.0,0.0,0.0,0.0,-1.2255870346299066e-07,"(0.0014346567477977286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014346567477977286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004004997378355408, 5.767588533658149e-31, -3.289732926550505e-22, 0.0, 0.0, 0.0, 5.767588533658152e-31, 0.000100498756192995, 3.5364060994625233e-38, 0.0, 0.0, 0.0, -3.289732926550505e-22, 3.738628882386246e-38, 0.000100498756192995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.840000,2951,1357,810000000,odom,base_link,0.00037321673029598823,-6.641239950750129e-08,0.0,0.0,0.0,-8.698354608720084e-05,0.9999999962169314,"(2.9529115884631993, 9.847100173411852e-11, 0.0, 0.0, 0.0, 2.1515549447118914e-07, 9.847100173412247e-11, 2.95291214192067, 0.0, 0.0, 0.0, 0.0012183624284652255, 0.0, 0.0, 0.0006004996339648284, 3.856072799478541e-23, -6.325040157033174e-14, 0.0, 0.0, 0.0, 3.856072799478541e-23, 0.00030049921918607535, -1.881890645464404e-32, 0.0, 0.0, 0.0, -6.325040157033174e-14, 1.881890645464404e-32, 0.00030049921918607535, 0.0, 2.1515549447119362e-07, 0.001218362428465259, 0.0, 0.0, 0.0, 3.541829458570017)",1.2671418827563222e-05,0.0,0.0,0.0,0.0,-6.096502729556474e-08,"(0.0008863597519748242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008863597519748242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00040049942639219435, 6.349431949252576e-38, -5.337720657801789e-29, 0.0, 0.0, 0.0, 6.349431949252581e-38, 0.00010049752469171817, 9.096006136408987e-47, 0.0, 0.0, 0.0, -5.337720657801795e-29, 5.912273871467133e-47, 0.00010049752469171817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995730336)"
1969/12/31/21:22:37.840000,2952,1357,830000000,odom,base_link,0.000373470170972422,-6.645649013615958e-08,0.0,0.0,0.0,-8.698668146805703e-05,0.9999999962166586,"(2.9539130573269046, 9.85792888329271e-11, 0.0, 0.0, 0.0, 2.1531166918642772e-07, 9.857928883293103e-11, 2.953913611402168, 0.0, 0.0, 0.0, 0.0012192601481543343, 0.0, 0.0, 0.0006004998418338833, 2.5185819471630533e-22, -6.3322206458515e-14, 0.0, 0.0, 0.0, 2.5185819471630543e-22, 0.00030049963394674305, -1.1379244934250915e-31, 0.0, 0.0, 0.0, -6.332220645851501e-14, 1.1379220248869547e-31, 0.00030049963394674305, 0.0, 2.153116691864322e-07, 0.001219260148154368, 0.0, 0.0, 0.0, 3.5430294685704156)",1.2672649199358076e-05,0.0,0.0,0.0,0.0,-3.977279860064674e-07,"(0.0014148662048513814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014148662048513814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004004997378355408, 2.019258236411943e-31, -3.290331530994209e-22, 0.0, 0.0, 0.0, 2.019258236411943e-31, 0.000100498756192995, 1.2328589246505722e-38, 0.0, 0.0, 0.0, -3.2903315309942095e-22, 1.314008421841781e-38, 0.000100498756192995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.890000,2953,1357,850000000,odom,base_link,0.00037372363453724904,-6.650058622241992e-08,0.0,0.0,0.0,-8.698681004195083e-05,0.9999999962166475,"(2.954912538068711, 9.868766716308115e-11, 0.0, 0.0, 0.0, 2.154679168190601e-07, 9.868766716308517e-11, 2.954913092762281, 0.0, 0.0, 0.0, 0.0012201582569283307, 0.0, 0.0, 0.0006004996339648284, -7.207681926617753e-23, -6.326252669267319e-14, 0.0, 0.0, 0.0, -7.207681926617753e-23, 0.00030049921918607535, -1.0615717474391775e-32, 0.0, 0.0, 0.0, -6.326252669267319e-14, 1.0615717474391775e-32, 0.00030049921918607535, 0.0, 2.1546791681906457e-07, 0.0012201582569283643, 0.0, 0.0, 0.0, 3.5442294785045867)",1.2673847786531131e-05,0.0,0.0,0.0,0.0,1.13933419916383e-07,"(0.0008849988200706728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008849988200706728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00040049942639219435, 2.091556566916673e-37, -5.338744019172812e-29, 0.0, 0.0, 0.0, 2.0915565669166733e-37, 0.00010049752469171817, -8.923383760727959e-46, 0.0, 0.0, 0.0, -5.338744019172817e-29, 1.2602770300827516e-45, 0.00010049752469171817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995730336)"
1969/12/31/21:22:37.890000,2954,1357,870000000,odom,base_link,0.00037397712378897587,-6.6544686491121e-08,0.0,0.0,0.0,-8.698531370424399e-05,0.9999999962167776,"(2.955913982875482, 9.87961348934957e-11, 0.0, 0.0, 0.0, 2.156242315219712e-07, 9.879613489349974e-11, 2.9559145381878733, 0.0, 0.0, 0.0, 0.001221056757056673, 0.0, 0.0, 0.0006004998418338833, -1.0232139938306045e-22, -6.333434222614963e-14, 0.0, 0.0, 0.0, -1.0232139938306048e-22, 0.00030049963394674305, -1.3403045362793263e-33, 0.0, 0.0, 0.0, -6.333434222614964e-14, 1.3404808604319497e-33, 0.00030049963394674305, 0.0, 2.1562423152197568e-07, 0.0012210567570567067, 0.0, 0.0, 0.0, 3.5454294885049853)",1.2675077769789225e-05,0.0,0.0,0.0,0.0,1.6153372996231653e-07,"(0.0014134796658273603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014134796658273603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004004997378355408, -3.7743785406368283e-31, -3.2909622076779567e-22, 0.0, 0.0, 0.0, -3.7743785406368266e-31, 0.000100498756192995, -2.3206714775852782e-38, 0.0, 0.0, 0.0, -3.2909622076779567e-22, -2.4431021214200213e-38, 0.000100498756192995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995731992)"
1969/12/31/21:22:37.890000,2955,1357,890000000,odom,base_link,0.0003742306559002729,-6.658879351930501e-08,0.0,0.0,0.0,-8.698479691873381e-05,0.9999999962168226,"(2.9569131384967164, 9.890469363439163e-11, 0.0, 0.0, 0.0, 2.1578061482033637e-07, 9.890469363439582e-11, 2.956913694428457, 0.0, 0.0, 0.0, 0.001221955665671249, 0.0, 0.0, 0.0006003331817108255, -6.1533634785405605e-24, -4.2208153423101087e-14, 0.0, 0.0, 0.0, -6.153363478540561e-24, 0.00030033299721119014, 3.131390401276868e-33, 0.0, 0.0, 0.0, -4.2208153423101087e-14, -3.131390401276868e-33, 0.00030033299721119014, 0.0, 2.1578061482034084e-07, 0.0012219556656712827, 0.0, 0.0, 0.0, 3.5466294984391706)",1.2676789332358529e-05,0.0,0.0,0.0,0.0,1.4578464045760888e-08,"(0.0006411956147617457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006411956147617457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004003330893921464, -3.874900630203577e-38, -2.3801310859801508e-29, 0.0, 0.0, 0.0, -3.874900630203577e-38, 0.00010033223137781582, -1.4387910482027854e-46, 0.0, 0.0, 0.0, -2.3801310859801505e-29, 6.672843093974036e-47, 0.00010033223137781582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020000099995727005)"
